weekid,pop,spotify_track_duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,key_1.0,key_10.0,key_11.0,key_2.0,key_3.0,key_4.0,key_5.0,key_6.0,key_7.0,key_8.0,key_9.0,mode_True
1998-01-03,0.12987012987012986,0.36912578656431694,0.32419801181150776,0.23926365847573647,0.5310210841123164,0.10434540020990313,-0.40678335348924194,-0.3023634249476133,0.20737881749657622,0.1271988146306411,0.4304732537091946,0.2483131620902163,1.0027961470606048,-0.4866039859697646,0.10544561602333083,-0.5668764294052044,-0.31730612097063043,-0.4548345856633697,0.980913043726421,0.25325778485299405,1.3867470764467538,-0.4952867384912797,-0.5320997194285073,-0.1604109630072807
1998-01-10,0.12987012987012986,0.36912578656431694,0.32419801181150665,0.23926365847573555,0.5310210841123164,0.10434540020990313,-0.40678335348924194,-0.3023634249476133,0.2073788174965768,0.12719881463064034,0.4304732537091946,0.2483131620902163,1.0027961470606048,-0.4866039859697646,0.10544561602333083,-0.5668764294052044,-0.31730612097063043,-0.4548345856633697,0.980913043726421,0.25325778485299405,1.3867470764467538,-0.4952867384912797,-0.5320997194285073,-0.1604109630072807
1998-01-17,0.13333333333333333,0.36912578656431694,0.32419801181150665,0.23926365847573555,0.5310210841123164,0.10434540020990313,-0.40678335348924194,-0.3023634249476133,0.20737881749657622,0.12719881463064034,0.4304732537091927,0.2483131620902163,1.0027961470606048,-0.4866039859697646,0.10544561602333083,-0.5668764294052044,-0.31730612097063043,-0.4548345856633697,0.980913043726421,0.25325778485299405,1.3867470764467538,-0.4952867384912797,-0.5320997194285073,-0.1604109630072807
1998-01-24,0.13157894736842105,0.36912578656431694,0.32419801181150776,0.23926365847573647,0.5310210841123164,0.10434540020990313,-0.40678335348924194,-0.3023634249476133,0.2073788174965768,0.1271988146306411,0.4304732537091927,0.2483131620902163,1.0027961470606048,-0.4866039859697646,0.10544561602333083,-0.5668764294052044,-0.31730612097063043,-0.4548345856633697,0.980913043726421,0.25325778485299405,1.3867470764467538,-0.4952867384912797,-0.5320997194285073,-0.1604109630072807
1998-01-31,0.14084507042253522,0.18139299539825313,0.4519655975191306,-0.18698237259284536,0.35288956901873786,0.20547636180744983,-0.38546190616373427,-0.3023768719878684,0.3670205989731337,0.012698978010429721,0.6045951481733354,0.2483131620902163,0.44524729223478904,-0.4866039859697646,0.10544561602333083,-0.5668764294052044,-0.31730612097063043,-0.4548345856633697,1.8139598220036595,0.25325778485299405,1.3867470764467538,-0.4952867384912797,-0.5320997194285073,-0.548403629045541
1998-02-07,0.14084507042253522,0.18139299539825313,0.4519655975191306,-0.18698237259284536,0.35288956901873786,0.20547636180744983,-0.38546190616373427,-0.3023768719878684,0.3670205989731337,0.012698978010429721,0.6045951481733354,0.2483131620902163,0.44524729223478904,-0.4866039859697646,0.10544561602333083,-0.5668764294052044,-0.31730612097063043,-0.4548345856633697,1.8139598220036595,0.25325778485299405,1.3867470764467538,-0.4952867384912797,-0.5320997194285073,-0.548403629045541
1998-02-14,0.13043478260869565,0.02916869806742302,0.5675810661861194,-0.15137148704555392,0.3706795426470333,0.33223310061948275,-0.3631048456824158,-0.2937184007305892,-0.0566533481136756,0.037461839501705674,0.9458910323980595,0.2483131620902163,0.5691470377516369,-0.4866039859697646,0.18860363405663086,-0.5668764294052044,-0.31730612097063043,-0.4548345856633697,1.1660345500102516,0.3491252112517745,1.6194394791501416,-0.4952867384912797,-0.5320997194285073,-0.33285214791317397
1998-02-21,0.1232876712328767,0.03218504497776657,0.15304623255693764,-0.014893220100356076,0.4823893300609373,0.3578217927728773,-0.291356483253723,-0.2937184007305892,0.19383563333227416,0.03519001734654302,0.610601039534996,0.2483131620902163,0.5691470377516369,-0.4866039859697646,0.18860363405663086,0.16492858914256917,-0.31730612097063043,-0.4548345856633697,1.1660345500102516,0.3491252112517745,0.8437981368055156,-0.4952867384912797,-0.5320997194285073,-0.33285214791317397
1998-02-28,0.12162162162162163,0.03218504497776657,0.15304623255693764,-0.014893220100356076,0.4823893300609373,0.3578217927728773,-0.291356483253723,-0.2937184007305892,0.19383563333227416,0.03519001734654302,0.610601039534996,0.2483131620902163,0.5691470377516369,-0.4866039859697646,0.18860363405663086,0.16492858914256917,-0.31730612097063043,-0.4548345856633697,1.1660345500102516,0.3491252112517745,0.8437981368055156,-0.4952867384912797,-0.5320997194285073,-0.33285214791317397
1998-03-07,0.11688311688311688,0.03218504497776657,0.15304623255693764,-0.014893220100355173,0.48238933006093704,0.3578217927728773,-0.291356483253723,-0.2937184007305892,0.19383563333227416,0.03519001734654302,0.6106010395349979,0.2483131620902163,0.5691470377516369,-0.4866039859697646,0.18860363405663086,0.16492858914256917,-0.31730612097063043,-0.4548345856633697,1.1660345500102516,0.3491252112517745,0.8437981368055156,-0.4952867384912797,-0.5320997194285073,-0.33285214791317397
1998-03-14,0.11842105263157894,0.03218504497776657,0.15304623255693764,-0.014893220100356076,0.48238933006093704,0.3578217927728773,-0.291356483253723,-0.2937184007305892,0.19383563333227416,0.03519001734654302,0.610601039534996,0.2483131620902163,0.5691470377516369,-0.4866039859697646,0.18860363405663086,0.16492858914256917,-0.31730612097063043,-0.4548345856633697,1.1660345500102516,0.3491252112517745,0.8437981368055156,-0.4952867384912797,-0.5320997194285073,-0.33285214791317397
1998-03-21,0.13513513513513514,0.09511474252823247,0.3057994794696085,-0.11946630278617924,0.4617040211261991,0.3643487635250477,-0.26301588009438903,-0.3023768719878684,0.16207506869917526,-0.03296464730834416,0.6710315662888551,0.2483131620902163,0.44524729223478904,-0.4866039859697646,0.10544561602333083,0.7503726039807882,-0.31730612097063043,-0.4548345856633697,0.980913043726421,0.25325778485299405,0.6886698683365906,-0.4952867384912797,-0.5320997194285073,-0.1604109630072807
1998-03-28,0.13157894736842105,0.6006437534675824,0.3528179510100136,-0.42613568010078856,0.26165230999211647,0.3273007874942633,0.13386763226470672,-0.3379330403136455,-0.1119047454565382,-0.3001309327555018,0.5642272803734408,0.2483131620902163,0.44524729223478904,-0.4866039859697646,0.10544561602333083,0.7503726039807882,-0.31730612097063043,-0.4548345856633697,0.980913043726421,0.25325778485299405,0.6886698683365906,-0.4952867384912797,-0.5320997194285073,-0.1604109630072807
1998-04-04,0.13924050632911392,0.6051612339325293,0.32020237094937715,-0.4971273854834814,0.16461401766361208,0.17610499342268363,0.17912448097744682,-0.3417782284379669,0.40771552484092954,-0.5503205108249875,0.6300738106783023,-0.5400143529375114,0.3438747731755497,-0.4866039859697646,0.037407237632448895,0.6306226918547888,-0.31730612097063043,0.07235276338482359,0.8294499931305593,0.17482079961762811,0.5617467395892881,-0.4952867384912797,-0.5320997194285073,-0.3720433263008773
1998-04-11,0.13924050632911392,0.6051612339325293,0.32020237094937715,-0.4971273854834814,0.16461401766361208,0.17610499342268363,0.17912448097744682,-0.3417782284379669,0.40771552484092893,-0.5503205108249875,0.6300738106783023,-0.5400143529375114,0.3438747731755497,-0.4866039859697646,0.037407237632448895,0.6306226918547888,-0.31730612097063043,0.07235276338482359,0.8294499931305593,0.17482079961762811,0.5617467395892881,-0.4952867384912797,-0.5320997194285073,-0.3720433263008773
1998-04-18,0.13924050632911392,0.6051612339325293,0.32020237094937715,-0.4971273854834814,0.16461401766361208,0.17610499342268363,0.17912448097744718,-0.3417782284379669,0.40771552484092893,-0.5503205108249875,0.6300738106783023,-0.5400143529375114,0.3438747731755497,-0.4866039859697646,0.037407237632448895,0.6306226918547888,-0.31730612097063043,0.07235276338482359,0.8294499931305593,0.17482079961762811,0.5617467395892881,-0.4952867384912797,-0.5320997194285073,-0.3720433263008773
1998-04-25,0.13580246913580246,0.5848175032890531,0.2598031486148642,-0.4986063793456198,0.2099715074141368,0.1955240799580657,0.15891064130521204,-0.3417774031497272,0.5400966089891801,-0.7337185175326836,0.6785514221138097,-0.5400143529375114,0.3438747731755497,0.12815036882218525,-0.6429765462763702,0.6306226918547888,-0.31730612097063043,0.07235276338482359,0.8294499931305593,0.17482079961762811,0.5617467395892881,-0.4952867384912797,-0.5320997194285073,-0.3720433263008773
1998-05-02,0.1125,0.5598543322723938,0.5130668962841988,-0.4415007830019041,0.13669693349913536,0.4501635948916492,0.14075818254323608,-0.333216134226693,0.6708433587652309,-0.6463566292023277,0.687364000757481,-0.7151982451658967,0.5691470377516369,0.2647624476648407,-0.6429765462763702,0.8967336076903428,-0.31730612097063043,0.1895055076177554,1.1660345500102516,-0.6095490527360309,0.06815679446088974,-0.4952867384912797,-0.5320997194285073,-0.33285214791317397
1998-05-09,0.125,0.6383730327155569,0.6083531224252627,-0.3325893183204706,0.10444928160179498,0.6160079880945196,0.02360529038136633,0.48667566733578815,0.7014054115253824,-0.434395622125629,0.9298211748767063,-0.6188471044402858,0.44524729223478904,0.18962580430138026,-0.6429765462763702,0.7503726039807882,-0.31730612097063043,0.12507149828964295,0.980913043726421,0.25325778485299405,-0.009407339773572767,-0.4952867384912797,-0.5320997194285073,-0.548403629045541
1998-05-16,0.13414634146341464,0.559791843267346,0.32670690258540186,-0.5370602197612463,0.027733258670081105,0.45039959073496105,0.29763849987767216,0.4079458978805246,0.5430384108591414,-0.6959236580422459,0.7785107032798384,-0.5400143529375114,0.3438747731755497,0.12815036882218525,-0.6429765462763702,0.6306226918547888,-0.31730612097063043,0.07235276338482359,0.8294499931305593,0.17482079961762811,0.5617467395892881,-0.4952867384912797,-0.5320997194285073,-0.7247639317902047
